RowNumber,CustomerId,Surname,Gender,Age,Balance,EstimatedSalary
9373,15775826,Iadanza,Male,30,78133.15,174225.88
9374,15807457,Abernathy,Female,36,0,102021.39
9375,15632538,Watson,Female,32,145553.07,31484.76
9376,15641389,Shen,Male,48,123593.22,82469.06
9377,15657306,Kershaw,Female,47,0,110900.43
9378,15709447,Reed,Female,26,146286.22,105105.35
9379,15762682,Mitchell,Female,35,111827.27,12674.68
9380,15626042,Webb,Female,26,0,93255.85
9381,15597109,Vanzetti,Male,70,94416.78,145299.5
9382,15756148,Nnanna,Male,45,91549.78,47139.44
9383,15665634,Campbell,Female,38,59568.57,167723.25
9384,15739997,Capon,Female,23,94464.81,185900.88
9385,15686242,Otutodilichukwu,Female,57,0,85876.67
9386,15759244,Boone,Male,44,95368.14,1787.85
9387,15672027,McIntyre,Female,33,102185.42,23231.93
9388,15594576,Zhdanov,Male,32,144875.71,187740.04
9389,15707138,Nagy,Male,39,0,100060.54
9390,15756954,Lombardo,Female,32,0,80130.54
9391,15619130,Simpson,Female,37,113291.05,132467.54
9392,15639665,Herbert,Male,61,0,96202.44
9393,15571065,Lehr,Female,39,0,94977.3
9394,15686060,Chou,Male,43,111677.88,178827.3
9395,15615753,Upchurch,Female,35,131101.04,192852.67
9396,15800961,Ugorji,Male,52,76101.81,177238.35
9397,15763065,Palerma,Female,40,0,199753.97
9398,15672467,Coles,Female,52,92510.9,66193.61
9399,15752915,Hsueh,Female,34,0,181270.84
9400,15744695,Tu,Male,39,77652.4,25407.59
9401,15584897,Kuo,Female,31,98360.03,20973.8
9402,15601857,Woodhouse,Female,46,115518.07,76544.9
9403,15674156,Tretiakova,Male,69,27288.43,110509.9
9404,15695465,Gibson,Female,36,0,164247.51
9405,15792232,Moss,Female,43,0,105149.8
9406,15807900,Chineze,Male,36,0,55868.97
9407,15743760,Davidson,Male,31,131996.66,178747.43
9408,15652835,Liang,Female,27,121580.42,134720.51
9409,15767818,Graham,Male,55,132436.34,978.66
9410,15591150,Nwebube,Male,34,0,183387.12
9411,15734659,Sozonov,Female,46,107978.4,155876.06
9412,15796115,Forbes,Female,40,78119.59,119259.34
9413,15724648,Chikezie,Male,26,98684.15,133720.57
9414,15737732,Onwuemelie,Female,44,0,170634.49
9415,15632280,Toth,Female,53,0,125692.07
9416,15750407,Hunt,Female,43,129264.05,19150.14
9417,15795370,Mazure,Male,37,131753.41,86894.67
9418,15656829,Hughes,Female,33,0,57975.8
9419,15643794,Bennett,Female,27,0,82938.99
9420,15798605,Tien,Male,26,57422.62,79189.4
9421,15637324,Kay,Female,28,0,5177.62
9422,15589589,Bryan,Male,34,144094.2,44510.26
9423,15778936,Ingamells,Male,33,147510.34,190611.92
9424,15757385,Milne,Female,28,161592.76,177834.79
9425,15666200,Lombardo,Female,40,0,119446.64
9426,15683977,Owens,Female,72,0,50267.69
9427,15675518,Charlton,Female,53,75225.53,144849.1
9428,15584812,Overby,Female,39,0,81901.6
9429,15752984,Chifley,Female,70,87542.89,42576.86
9430,15577913,Oliver,Female,32,144581.96,87609.5
9431,15591980,Hill,Male,33,122568.05,82820.85
9432,15598948,DeRose,Female,24,172231.93,155144.12
9433,15574142,Chuang,Female,28,171932.26,9578.24
9434,15582903,Edwards,Male,39,0,170392.59
9435,15733229,Rodriguez,Female,34,0,3946.29
9436,15635752,Lo,Male,38,111798.06,102184.66
9437,15771000,Powell,Male,38,0,75609.84
9438,15804864,Chu,Female,27,79336.61,26170.08
9439,15641175,Munro,Male,63,120916.52,144727.45
9440,15692226,Onwumelu,Female,31,142905.51,58134.97
9441,15584156,Siciliani,Male,27,0,94620
9442,15702656,Yobachi,Female,33,96834.78,108764.69
9443,15606552,Akabueze,Male,37,105261.76,149503.54
9444,15687001,Chiemenam,Male,54,123544,120314.75
9445,15781903,Odinakachukwu,Male,41,127913.71,44205.95
9446,15731951,Reilly,Female,28,95328.6,6129.61
9447,15580953,Forbes,Male,30,73218.89,126796.69
9448,15810390,Amadi,Female,41,0,27509.52
9449,15628274,Ferri,Male,35,149995.72,42143.55
9450,15615444,Y?an,Male,28,123674.28,87985.2
9451,15784010,Williamson,Male,33,124125.26,81884.8
9452,15571586,Briggs,Male,29,159035.45,2705.31
9453,15748616,Napolitani,Male,27,0,30546.4
9454,15769402,Carpenter,Male,27,156811.74,149402.59
9455,15739248,Lin,Male,52,0,118429.02
9456,15603481,Robinson,Female,55,0,58442.25
9457,15723604,Collins,Male,39,150555.83,30414.17
9458,15797822,Kingsley,Male,28,109137.12,58814.41
9459,15665064,Harvey,Male,36,158351.02,155304.53
9460,15640580,Obiora,Female,47,0,187943.6
9461,15581089,Knight,Male,35,0,43036.6
9462,15728605,Hung,Male,40,0,26543.28
9463,15737385,Curtis,Female,46,0,171928.04
9464,15714789,Perez,Male,24,0,35611.35
9465,15786035,Gosnell,Male,39,0,19047.23
9466,15815259,Fang,Female,56,0,39820.13
9467,15592716,Clarke,Male,52,0,129013.59
9468,15734850,Milanesi,Male,36,82729.49,113810.12
9469,15638047,Chia,Female,45,142765.24,34749.65
9470,15674573,Gearhart,Female,25,121172.97,56268.98
9471,15694859,McLean,Female,28,132932.14,46630.47
9472,15776404,Williamson,Male,22,123374.46,124906.59
9473,15579345,Murphy,Female,74,161371.5,134869.93
9474,15690733,Angelo,Male,45,0,36697.48
9475,15631481,Thomson,Male,51,79563.36,172200.91
9476,15620988,Murray,Male,46,0,137136.46
9477,15571529,Kirby,Female,48,138232.24,57594.78
9478,15592104,Lane,Female,41,0,36548
9479,15651900,Bergamaschi,Female,53,81571.05,182960.46
9480,15596212,Yang,Male,35,0,42117.9
9481,15710687,Mills,Female,33,95927.04,199478.05
9482,15613787,Chidubem,Male,35,116932.59,91092.84
9483,15599211,Findlay,Male,40,0,14090.4
9484,15675983,Wood,Female,36,79551.12,178267.07
9485,15622370,Boyle,Male,30,116416.94,85808.22
9486,15656319,Toscano,Male,37,88141.1,109659.12
9487,15605130,Seccombe,Male,32,177729.13,161642.08
9488,15672574,Uspenskaya,Female,32,0,3830.59
9489,15659355,McKenzie,Male,32,123912.78,146636.44
9490,15777907,Liang,Female,33,0,144413.92
9491,15655171,Yermakova,Male,80,0,65801.44
9492,15619674,White,Female,35,108306.44,192486.24
9493,15775192,Rounsevell,Female,48,102962.62,120852.85
9494,15617657,Ts'ai,Female,36,103502.22,146191.82
9495,15688951,Stoneman,Male,43,119654.44,148412.24
9496,15763460,Yao,Male,33,183768.47,164119.35
9497,15756992,Chukwukere,Male,37,0,163457.55
9498,15617454,Ifeatu,Female,25,0,144978.47
9499,15701932,Millar,Female,52,140900.97,67288.89
9500,15700813,Igwebuike,Female,25,94049.92,103269
9501,15645600,Obidimkpa,Female,27,98926.4,106969.98
9502,15634146,Hou,Male,18,142872.36,117632.63
9503,15686743,Moody,Male,29,46057.96,189777.66
9504,15698792,Keldie,Female,48,119769.77,66032.65
9505,15591724,Liu,Female,44,143244.97,98661.27
9506,15571281,Ts'ao,Male,28,79562.98,74687.37
9507,15661380,Walker,Male,69,0,149604.18
9508,15728885,Defalco,Male,41,0,79888.78
9509,15618950,Lo Duca,Male,26,96659.64,138775.69
9510,15609804,Hyde,Male,29,0,154695.57
9511,15735849,Kanayochukwu,Female,26,165947.99,168834.38
9512,15652948,Yen,Male,33,92676.3,105817.63
9513,15618155,Ts'ui,Male,45,83195.12,48682.1
9514,15566378,Tillman,Male,48,129387.94,147955.91
9515,15565879,Riley,Female,28,0,56185.98
9516,15792922,Tu,Male,38,130233.14,81861.1
9517,15770567,Ruiz,Female,32,123502.53,69826.8
9518,15738042,Goliwe,Male,37,140894.06,118059.19
9519,15714920,Balashov,Male,44,163867.86,112333.22
9520,15782121,Leonard,Female,27,0,14546.76
9521,15673180,Onyekaozulu,Female,18,93816.7,126172.11
9522,15660636,Carpenter,Female,40,0,3560
9523,15664504,Beede,Male,35,0,88878.15
9524,15790322,Beneventi,Female,32,114668.89,84605
9525,15739847,Sadlier,Male,38,146756.68,78268.61
9526,15699415,Lewis,Female,46,150213.71,120668.46
9527,15665521,Chiazagomekpele,Male,18,111183.53,10063.75
9528,15682868,Elliott,Female,40,99816.46,163989.66
9529,15584462,Liang,Male,34,0,60584.33
9530,15661708,She,Female,41,0,94170.84
9531,15584452,Bozeman,Male,41,0,167181.77
9532,15717010,Yu,Female,60,0,38914.51
9533,15643828,Teng,Male,29,0,91196.67
9534,15733361,Davide,Female,45,86714.06,85869.89
9535,15795488,Beneventi,Male,52,0,57337.79
9536,15581551,Yobachukwu,Male,41,132838.07,175347.28
9537,15632051,Douglas,Female,42,128707.31,63092.65
9538,15780409,Egobudike,Male,40,0,109742.55
9539,15572767,Shelby,Male,29,0,124489.88
9540,15590337,Golubov,Male,29,123192.12,56971.41
9541,15634551,Williamson,Male,46,115248.11,130752.01
9542,15669290,Fan,Male,38,59360.77,191457.06
9543,15621140,Nwebube,Male,37,0,96442.86
9544,15613518,Bellucci,Female,35,112668.7,122584.29
9545,15728043,Udinese,Female,37,138503.51,57215.85
9546,15570073,Marian,Male,57,0,195940.96
9547,15777033,Chizoba,Male,29,0,105448.74
9548,15682454,McFarland,Female,34,0,37870.29
9549,15758513,McDonald,Male,43,0,52534.81
9550,15772604,Chiemezie,Male,36,157267.95,141533.19
9551,15721715,Fane,Female,40,133871.05,50568.02
9552,15688563,Marchesi,Male,31,141989.27,26116.82
9553,15772009,Scott,Female,41,0,152054.33
9554,15809585,H?,Male,38,0,1528.4
9555,15593778,Craig,Female,29,46388.16,127939.26
9556,15655360,Chikelu,Female,72,148666.99,2605.65
9557,15780909,Caffyn,Male,34,115101.5,57841.89
9558,15757310,Otitodilichukwu,Male,67,148363.38,186995.17
9559,15801411,Green,Male,46,0,5549.11
9560,15761706,Y?an,Female,39,144102.32,11682.36
9561,15658409,Mao,Male,41,128876.71,106939.34
9562,15810010,Dahlenburg,Male,36,118448.15,53172.02
9563,15627027,Shih,Male,39,0,114388.98
9564,15624374,Maclean,Male,28,0,2151.17
9565,15720083,Fiorentino,Male,42,0,183492.9
9566,15752294,Long,Female,38,135979.01,76582.95
9567,15743193,Olson,Male,37,117271.8,104217.96
9568,15696733,McKenzie,Male,29,0,8982.75
9569,15677522,Rossi,Male,33,0,9984.4
9570,15643523,Power,Female,30,0,19500.1
9571,15624936,Yen,Male,35,129205.49,79146.36
9572,15716085,Norris,Female,41,0,191694.77
9573,15641688,Collier,Male,18,0,59645.24
9574,15796834,Rivers,Male,35,104015.54,55207.88
9575,15720123,Hudson,Male,37,0,166177.3
9576,15604732,Milani,Female,30,0,136356.97
9577,15723484,Hunt,Female,42,103873.39,148611.52
9578,15807120,Oluchukwu,Female,52,112383.03,85516.37
9579,15810891,Lorenzo,Male,34,117731.79,55120.79
9580,15640407,Chidiegwu,Male,45,135827.33,131778.58
9581,15778838,Warren,Male,38,114135.17,153269.98
9582,15709256,Glover,Female,28,0,164864.67
9583,15742285,Andersen,Male,62,118756.62,20367.68
9584,15729019,Arcuri,Male,34,98382.72,39542
9585,15608588,Mackinlay,Male,41,100520.92,19412.8
9586,15610557,McCarthy,Female,35,79858.13,127977.66
9587,15786418,Chiu,Female,20,0,20508.85
9588,15653050,Norriss,Female,76,95052.29,176244.87
9589,15744914,Moore,Male,42,177728.55,105013.63
9590,15669611,Mott,Male,71,83116.68,27597.76
9591,15594786,Ts'ai,Male,34,111565.91,121073.23
9592,15649211,Fokina,Male,40,83015.71,101089.76
9593,15766066,Nikitina,Female,28,124511.01,114258.18
9594,15772216,Henry,Female,67,130652.52,22762.23
9595,15619898,Chiefo,Male,55,0,7008.65
9596,15724543,Mao,Male,61,0,81299.17
9597,15755084,Bezrukova,Male,37,121854.45,147521.35
9598,15730441,Dodd,Male,26,0,6177.83
9599,15666767,Lori,Male,35,86893.28,59374.82
9600,15690456,Yudina,Female,32,79523.13,157648.12
9601,15570533,Conti,Female,55,131033.76,75685.59
9602,15797692,Volkova,Female,33,89939.62,136540.09
9603,15603135,Boni,Female,59,95727.05,97939.4
9604,15698927,Ritchie,Male,39,0,36267.21
9605,15687363,McMillan,Male,31,155047.56,186064.34
9606,15733444,Phillips,Female,29,0,176152.7
9607,15678057,Lombardi,Male,44,118569.03,82117.2
9608,15806918,Ireland,Male,28,0,151925.25
9609,15638247,Boan,Male,44,0,142287.65
9610,15674833,Shao,Female,35,0,36557.55
9611,15812534,Chiemenam,Male,40,0,129975.34
9612,15586522,Hunter,Male,37,130461.02,21967.15
9613,15794297,McKay,Male,36,0,53477.76
9614,15737025,Roberts,Male,33,0,178067.33
9615,15615931,Aitken,Female,37,0,171039.56
9616,15664860,Chao,Female,47,0,150802.41
9617,15664539,Bruce,Male,35,61172.04,82951.12
9618,15583692,Chan,Female,35,90194.34,57064.57
9619,15693131,Watts,Female,24,95508.2,45755
9620,15779973,Gibbons,Male,35,99967.76,176882.08
9621,15620557,Ni,Male,37,101470.29,88838.14
9622,15639549,Jen,Female,33,70541.06,88592.8
9623,15618750,Phillips,Male,31,112211.61,26261.42
9624,15796790,Amaechi,Female,47,154543.98,29586.73
9625,15668309,Maslow,Female,40,111098.85,172321.21
9626,15732437,Rowley,Female,44,131873.07,158036.72
9627,15665158,Chukwuemeka,Male,27,137275.36,115733.16
9628,15689322,Bevan,Male,31,153316.14,59927.99
9629,15596624,Topp,Female,22,0,44377.65
9630,15601977,Burgoyne,Male,44,121250.04,79691.4
9631,15801462,Yermakov,Male,31,109578.04,51503.51
9632,15566139,Ts'ui,Female,37,53573.18,62830.97
9633,15791006,Kodilinyechukwu,Female,34,58003.41,90346.1
9634,15668057,K?,Female,31,113000.66,40467.82
9635,15580805,Marino,Male,27,0,51620.94
9636,15658768,Lucas,Female,49,0,65466.93
9637,15613048,Anderson,Female,40,139973.65,667.66
9638,15803654,Wei,Female,31,151290.16,172437.12
9639,15662337,Baldwin,Female,50,121498.11,106061.47
9640,15650924,Foster,Female,32,103515.39,177622.38
9641,15647203,Gebhart,Female,35,0,191520.5
9642,15682778,Fedorov,Male,34,0,95686.6
9643,15579820,Robertson,Male,38,106687.76,173776.5
9644,15709354,Tudawali,Female,41,0,113089.43
9645,15728480,Iloerika,Female,35,0,149614.81
9646,15641091,Onyemauchechukwu,Female,31,106089.2,99537.68
9647,15603111,Muir,Male,71,69608.14,97893.4
9648,15679693,Walker,Male,31,0,90.07
9649,15797190,Charlton,Female,40,96202.32,161154.85
9650,15788025,Tseng,Female,38,0,332.81
9651,15646168,Ifeatu,Male,33,0,66285.18
9652,15580493,Chin,Male,33,127818.52,163477.22
9653,15726720,Blinova,Female,40,0,170332.67
9654,15735799,Maconochie,Male,58,137318.42,126144.96
9655,15773098,Ch'in,Male,34,0,53437.1
9656,15668971,Nicholson,Female,40,55776.39,26920.43
9657,15603221,Burgess,Male,32,84421.62,52314.71
9658,15740043,Young,Male,32,83161.65,116885.59
9659,15712264,Plumb,Female,39,0,126263.97
9660,15751926,Trentino,Male,42,87807.29,64613.81
9661,15589401,Allen,Female,30,0,89216.29
9662,15742019,Benford,Female,39,0,83419.15
9663,15660611,Gallo,Male,39,0,123998.52
9664,15607634,Cobb,Male,40,95293.86,96985.58
9665,15595036,Doherty,Male,30,92847.59,146154.06
9666,15745794,Cocci,Male,30,0,18471.86
9667,15781689,Macadam,Male,35,0,95009.6
9668,15696054,Tychonoff,Male,37,0,121175.86
9669,15752467,Johnson,Male,34,0,77047.78
9670,15597739,Tu,Male,37,0,158049.9
9671,15651336,Chidiebere,Female,32,0,147040.25
9672,15636061,Pope,Male,78,68345.86,142566.75
9673,15723013,Sutherland,Male,28,76656.4,185483.24
9674,15784148,Beneventi,Male,62,0,155870.82
9675,15578098,Jamieson,Male,31,0,121555.51
9676,15638621,Simmons,Male,39,60374.98,40223.74
9677,15720924,Chijioke,Female,34,0,75503.6
9678,15566531,Iloerika,Male,33,88046.88,186942.49
9679,15718064,Chia,Male,29,0,117173.8
9680,15605067,Nwachinemelu,Male,19,0,3453.4
9681,15655335,Becher,Male,36,0,48876.84
9682,15607301,Romano,Female,63,129968.67,11830.53
9683,15694628,Walker,Female,39,157731.6,162820.6
9684,15607112,Chiawuotu,Male,32,0,36540.63
9685,15635775,Watt,Male,33,89276.48,6959
9686,15644280,Udegbunam,Male,45,138825.19,10828.78
9687,15708362,Watson,Male,63,103729.79,80272.06
9688,15771997,Bryant,Female,31,75499.24,22184.14
9689,15730579,Ward,Male,68,169445.4,186335.07
9690,15728005,Urban,Female,57,111359.55,105715.01
9691,15791674,Sutherland,Female,34,142388.61,68393.64
9692,15754599,K'ung,Male,42,123311.39,82868.34
9693,15693690,Iweobiegbunam,Male,52,115532.52,196257.67
9694,15728963,Wei,Female,51,167273.71,93439.75
9695,15659710,Lascelles,Male,25,77886.53,150319.49
9696,15658675,Ts'ao,Male,37,135795.63,46523.6
9697,15638788,Mack,Male,32,97514.07,199138.84
9698,15609735,Campbell,Male,51,127545.56,79559.02
9699,15771477,Fiorentini,Male,49,106160.37,116893.87
9700,15570145,Long,Female,23,0,153983.99
9701,15797149,Lloyd,Female,36,143680.47,63531.19
9702,15636912,Sneddon,Male,38,124483.53,126253.31
9703,15687828,Gorshkov,Female,31,86006.3,73922.95
9704,15667424,Forbes,Female,43,111094.05,64679.3
9705,15759872,L?,Male,22,0,157072.91
9706,15572374,Hopetoun,Male,36,0,108377.82
9707,15754926,Lucchesi,Female,30,0,88827.31
9708,15687431,Faria,Female,41,115171.71,37674.47
9709,15604515,Yefremov,Female,22,111543.26,106327.85
9710,15682839,Genovesi,Female,57,137936.94,84475.13
9711,15624677,Marquez,Female,37,122304.65,33998.7
9712,15646366,Trevisani,Male,41,120586.54,20491.15
9713,15701768,Tung,Male,32,0,197827.06
9714,15623566,Barnhill,Male,40,46520.69,96687.25
9715,15681274,Marshall,Female,56,105473.74,46044.7
9716,15762573,Bednall,Female,34,0,98949.85
9717,15706458,Pan,Male,39,115730.71,185599.34
9718,15654222,Ogg,Male,30,145396.49,198341.15
9719,15704053,T'ang,Male,62,131078.42,119348.76
9720,15724321,Baresi,Female,47,128298.74,149614.17
9721,15621815,Obiajulu,Female,40,165526.71,12328.08
9722,15724876,McGregor,Female,38,83714.41,33245.97
9723,15696588,Lung,Female,36,0,2243.41
9724,15612832,Jamieson,Male,32,125540.05,86786.41
9725,15804295,Pinto,Male,41,100254.76,12706.67
9726,15712536,Fallaci,Female,36,0,41295.1
9727,15662494,Goliwe,Male,43,138150.57,177357.16
9728,15807728,Ferri,Female,45,0,190663.89
9729,15764916,Rowley,Female,43,95984.21,115262.54
9730,15615330,Tretiakova,Male,23,0,170099.23
9731,15638487,She,Male,38,136858.42,189143.94
9732,15627859,Nebeolisa,Male,29,102609,163257.44
9733,15622192,Young,Male,39,0,95562.81
9734,15789413,Fitzgerald,Male,64,0,75272.63
9735,15583221,Arnold,Male,70,77356.92,20881.96
9736,15768495,Chidimma,Female,32,110923.15,161845.81
9737,15644103,Wells,Male,78,151675.65,49978.67
9738,15741197,Calzada,Male,22,0,107292.91
9739,15664547,Black,Male,37,0,32863.24
9740,15797293,Sopuluchukwu,Female,25,0,179608.96
9741,15572021,Ts'ao,Female,29,80204.11,70223.22
9742,15637461,Ukaegbunam,Male,35,0,77951.84
9743,15620577,Wood,Male,45,0,55043.93
9744,15609643,Furneaux,Male,32,115587.49,101677.46
9745,15785358,Gresswell,Male,46,106968.96,79366.98
9746,15603883,Ch'in,Male,36,0,8037.03
9747,15782550,Ma,Female,41,139659.04,176254.12
9748,15775761,Iweobiegbunam,Female,69,86038.21,192743.06
9749,15680201,Marcelo,Male,24,102773.2,56793.02
9750,15767594,Azubuike,Female,35,0,187900.12
9751,15591985,Stewart,Female,51,70754.18,92920.04
9752,15789339,Yen,Male,59,122781.51,140166.95
9753,15781530,Hsieh,Male,21,0,155782.89
9754,15705174,Chiedozie,Male,68,153545.11,186574.68
9755,15572114,Shih,Male,40,121629.22,3258.6
9756,15804009,Amechi,Male,36,167983.17,106714.28
9757,15662698,Ko,Female,43,81153.82,144532.85
9758,15696047,Chimezie,Male,35,99760.84,13591.52
9759,15701160,Azubuike,Female,43,125890.72,74854.97
9760,15790093,Aguirre,Female,27,0,125451.01
9761,15632143,Lung,Male,31,119148.55,149740.22
9762,15736778,Adams,Female,60,72948.58,17355.36
9763,15734917,Castiglione,Male,21,133974.36,50294.09
9764,15643903,Yao,Male,27,154483.98,156394.74
9765,15569526,Morales,Male,40,98627.13,77977.69
9766,15777067,Thomas,Male,64,136770.67,43678.06
9767,15795511,Vasiliev,Male,39,95252.72,13906.34
9768,15610419,Chukwueloka,Male,33,117413.95,12766.74
9769,15644994,Ko,Male,54,137986.58,51308.54
9770,15703707,Atkins,Male,44,143571.52,127444.14
9771,15659327,Moffitt,Male,49,121197.64,72577.33
9772,15771323,Panicucci,Male,39,121626.9,82438.13
9773,15750549,Akobundu,Male,30,84440.1,60485.98
9774,15698462,Chiu,Male,36,0,132798.78
9775,15739692,Tsui,Male,42,0,71823.15
9776,15744041,Yobanna,Female,26,140356.7,117144.15
9777,15700714,Hollis,Male,29,0,141706.43
9778,15777743,Cattaneo,Female,39,92224.56,54517.25
9779,15623143,Lung,Female,43,0,183147.17
9780,15712568,Angelo,Male,40,121355.99,138360.29
9781,15617432,Folliero,Female,40,109003.26,79580.56
9782,15650424,Bryant,Female,48,147341.43,157458.61
9783,15728829,Weigel,Male,18,102983.91,171770.58
9784,15680430,Ajuluchukwu,Female,49,96252.98,104263.82
9785,15687626,Zhirov,Male,39,0,167183.07
